
==============================================
   CO400 RAW PWM FRAME LOGGER v0.4.4-LED ACTIVE
==============================================

BURST led=18 horn=1

?t=4773 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=ALARM
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=ALARM
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=ALARM
?t=4774 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=ALARM
?t=2530 ms  Bits=64  FRAME: 0x55 0x40 0x51 0x05 0x24 0x08 0x4A 0x80 | STATE=ALARM
?t=2528 ms  Bits=68  FRAME: 0x55 0x40 0x01 0x55 0x40 0x82 0xA0 0x04 | STATE=ALARM
BURST led=1 horn=0

?t=2843 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x05 0x94 0x00 | STATE=NORMAL
?t=4778 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x05 0x94 0x00 | STATE=NORMAL
?t=4778 ms  Bits=64  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x05 0x94 0x00 | STATE=NORMAL
?t=4779 ms  Bits=64  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x05 0x94 0x00 | STATE=NORMAL
?t=4778 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x05 0x94 0x00 | STATE=NORMAL
?t=4773 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=5183 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
BURST led=1 horn=0

?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4772 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=65  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
BURST led=1 horn=0

?t=5184 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4773 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=4774 ms  Bits=66  FRAME: 0x55 0x40 0x95 0x2A 0x20 0x25 0x28 0x01 | STATE=NORMAL
?t=2528 ms  Bits=67  FRAME: 0x55 0x40 0x81 0x2A 0x20 0x41 0x50 0x02 | STATE=NORMAL
?t=597 ms  Bits=67  FRAME: 0x55 0x40 0x81 0x2A 0x20 0x41 0x50 0x02 | STATE=NORMAL
BURST led=1 horn=0
